,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_1,popularity_box,popularity_manual,popularity_log,popularity_raiz,popularity_minmax
4190,4QHxkXXtbPAFFiG37wb4I0,Anaal Nathrakh,The Whole of the Law,The Nameless Dread,17,71375,False,0.206,0.613,D_E,-7.119,major,0.0463,0.899,0.748,0.309,0.0781,82.459,compas_4,black-metal,18,8.604612232688563,-0.16663520408163265,2.833213344056216,4.123105625617661,0.17346938775510204
4191,05ORVcRHPhRgtgHCDku3lz,Igor Talkov,Лучшие песни часть 2,Маленькая планета,5,288148,False,0.749,0.57,A,-9.436,minor,0.11,0.434,1.24e-06,0.367,0.911,132.646,compas_4,romance,6,3.4085529277244886,-0.2890841836734694,1.6094379124341003,2.23606797749979,0.0510204081632653
4192,71GhhDsgmAPmDCw3tMuK6S,Tisoki;Charity Vance,01953,SENSITIVE,43,188571,False,0.65,0.829,G,-5.177,minor,0.0466,0.618,0.000382,0.077,0.223,140.183,compas_4,dubstep,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
4193,4jM6Tl8062cc9gTJgTZTpx,Linkin Park;100 gecs,One Step Closer (100 gecs Reanimation),One Step Closer - 100 gecs Reanimation,51,141071,False,0.632,0.708,C_D,-5.247,major,0.0829,0.0492,0.00306,0.125,0.687,95.03,compas_4,grunge,52,18.762702715037523,0.18030357142857142,3.9318256327243257,7.14142842854285,0.520408163265306
4194,1dPedzqigh21ktQ4y8tBmP,Bonde do Forró,"É Amor Demais, Vol. 3",Tô Fazendo Falta,44,192000,False,0.6,0.898,D,-4.509,major,0.0433,0.334,2.49e-06,0.224,0.95,182.082,compas_4,sertanejo,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
4195,6O72Ao6kORIi0Ky2nl58Rx,Daniel Deluxe,Ghostrunner (Original Soundtrack),Truth to Power,34,150271,False,0.653,0.897,G_A,-5.694,minor,0.0559,0.343,0.87,0.11,0.613,114.979,compas_4,club,35,14.130665843110663,0.006834183673469393,3.5263605246161616,5.830951894845301,0.3469387755102041
4196,1z7Ua3JHgMN5ttBtX5TMlX,División Minúscula,Godínez del Rock,Las Luces De Esta Ciudad,37,267226,False,0.635,0.792,C,-4.287,major,0.0312,0.0196,0.0,0.104,0.743,122.008,compas_4,punk-rock,38,14.996668806187312,0.037446428571428575,3.6109179126442243,6.082762530298219,0.37755102040816324
4197,79TFJ7hsMTcn3fGn0DiuMg,HalcyonMusic,Anime Music on the Piano (2nd Collection),"unravel (from ""Tokyo Ghoul"") - Piano Arrangement",45,239250,False,0.532,0.326,G,-15.227,minor,0.0343,0.917,0.887,0.295,0.265,135.038,compas_4,piano,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
4198,5vyRNIsjHH6pZu1dKBddOO,Daddy Yankee;Wisin & Yandel,Fiesta Reggaeton 2010s,Si Supieras,4,241880,False,0.691,0.894,A,-1.681,minor,0.115,0.291,0.0,0.104,0.623,184.018,compas_4,latin,5,2.8532406339719207,-0.29928826530612246,1.3862943611198906,2.0,0.04081632653061224
4199,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Rock Brandneu,Nerve Flip,0,186148,False,0.386,0.936,G_A,-4.005,major,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,compas_4,metal,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4200,06hfj260K16gNJePaOi5qq,Tatiana,Brinca Il,Pollito Chicken,32,235181,False,0.689,0.584,D_E,-9.113,major,0.0325,0.199,0.0,0.0819,0.91,102.07,compas_4,children,33,13.539043779555067,-0.013573979591836729,3.4657359027997265,5.656854249492381,0.32653061224489793
4201,39GCgw6Ky7XxH8l5UIEcIP,Bedtime Baby,Baby Music: Help Your Baby Sleep Through The Night,Pop Goes The Weasel,36,98717,False,0.526,0.0187,C,-17.118,major,0.15,0.992,0.88,0.108,0.528,134.248,compas_4,sleep,37,14.710717232258322,0.027242346938775516,3.58351893845611,6.0,0.36734693877551017
4202,1pvm2RwPMaEqiSgjcyyuXc,Astrix,Artcore,Sex Style,34,410880,False,0.583,0.821,F,-6.576,minor,0.0571,0.00348,0.918,0.352,0.244,143.02,compas_4,trance,35,14.130665843110663,0.006834183673469393,3.5263605246161616,5.830951894845301,0.3469387755102041
4203,6X1CaQCJacjQnppLyNcpNl,the quiet room,Little City Films,Fressy,34,245746,False,0.566,0.914,G_A,-2.173,major,0.0492,0.0262,0.0,0.0319,0.746,115.438,compas_4,j-rock,35,14.130665843110663,0.006834183673469393,3.5263605246161616,5.830951894845301,0.3469387755102041
4204,4fdy3vg2bCXU6L77vC6li8,The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,False,0.165,0.434,C,-8.163,major,0.0288,0.316,0.171,0.213,0.186,77.983,compas_3,alternative,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4205,6Fys7dSpGYIfdvEVAUNLaE,Nickel Creek,This Side,Brand New Sidewalk,20,256893,False,0.489,0.124,D,-14.855,major,0.0469,0.848,0.0,0.089,0.183,128.253,compas_4,bluegrass,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
4206,1NrbnHlR2BFREcyWXHIHip,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),When I'm Sixty Four - Remastered 2009,63,157666,False,0.704,0.241,C_D,-13.258,major,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,compas_4,psych-rock,64,21.71667426250859,0.30275255102040816,4.143134726391533,7.937253933193772,0.6428571428571428
4207,2JSxHhnDHsz0d6v22amg7y,Armandinho,Acústico (Ao Vivo),Onda do Arraial - Ao Vivo,47,205856,False,0.643,0.728,G,-7.805,major,0.0301,0.295,0.0,0.343,0.528,94.976,compas_4,reggae,48,17.726980966613603,0.1394872448979592,3.8501476017100584,6.855654600401044,0.47959183673469385
4208,3JO8mh6EARGqr60JiuKMkB,Ralphi Rosario;Xavier Gold,You Used to Hold Me,You Used to Hold Me - Kenny's Mix,18,417640,False,0.808,0.388,G_A,-15.766,major,0.046,0.00366,0.00162,0.075,0.602,123.167,compas_4,chicago-house,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
4209,2FYSLfTFri5Gbccm44lXA3,Violent Femmes,Hallowed Ground,Black Girls,26,340266,False,0.608,0.61,B,-13.99,minor,0.0702,0.0278,0.335,0.0369,0.669,121.275,compas_4,acoustic,27,11.684441780031777,-0.0747984693877551,3.258096538021482,5.0990195135927845,0.26530612244897955
4210,0jvqmWRCyv7xnxqrtinbHJ,Axel Johansson;Tina Stachowiak,Next To Me (feat. Tina Stachowiak),Next To Me (feat. Tina Stachowiak),55,179500,False,0.447,0.596,G_A,-6.724,major,0.0587,0.156,2.14e-06,0.128,0.263,176.024,compas_4,edm,56,19.7712352874217,0.2211198979591837,4.007333185232471,7.416198487095663,0.5612244897959183
4211,7nBtvMaR4GTorkIlNlvN59,salem ilese,All I Want For Christmas Is You,Marry Christmas,0,162009,False,0.541,0.753,C,-6.512,major,0.0511,0.0677,0.0,0.108,0.572,149.743,compas_4,indie-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4212,71QO17vemzJdZ4LjIxgQoX,Duke Dumont,Del gusto de hermanos,Ocean Drive,0,206320,False,0.67,0.776,G_A,-4.091,minor,0.047,0.00388,0.000189,0.122,0.624,115.034,compas_4,house,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4213,74thpRSaW8Yc2yFZgVHXNd,Dhanush;Arivu,Kollywood Party Anthem,"Polladha Ulagam (From ""Maaran"")",0,235447,False,0.73,0.771,C_D,-8.041,major,0.221,0.023,0.000128,0.142,0.628,135.972,compas_4,k-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4214,6wKKcAUaLYDy7bN1uFD0E5,Ravator;Paradox,Shor Sharaba,Shor Sharaba,55,137461,True,0.822,0.423,G_A,-11.737,minor,0.254,0.368,0.0,0.0872,0.386,115.033,compas_4,indian,56,19.7712352874217,0.2211198979591837,4.007333185232471,7.416198487095663,0.5612244897959183
4215,5RiGyZADw9PYFrNAmhWIGa,Jean-Philippe Rameau;Olivia Doray;Reinoud Van Mechelen;Orfeo Orchestra;Gyorgy Vashegyi,"Rameau: Les fêtes d'Hébé, RCT 41","Les fêtes d'Hébé, RCT 41, Act I Scene 5: Je vous revois, tout cède à la douceur extrême",22,67760,False,0.405,0.125,A,-21.547,major,0.0497,0.914,0.0,0.34,0.243,85.748,compas_5,opera,23,10.368038289196615,-0.11561479591836735,3.091042453358316,4.69041575982343,0.22448979591836732
4216,3VNFbKbn4OjojpFxLzjRt1,FKA twigs,The Look - R&B Feels,killer,0,176876,False,0.401,0.619,C,-7.035,minor,0.21,0.168,0.0,0.272,0.757,78.763,compas_4,trip-hop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4217,4aZ3Q0c3BJtj59wHXZAk8e,Kid Abelha,2 é Demais,Como eu quero,45,273426,False,0.696,0.553,A,-12.287,minor,0.0323,0.623,0.0343,0.119,0.459,127.934,compas_4,r-n-b,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
4218,1gqCO3x2MO4KbQfN9pGUlH,Hans Zimmer,Dune (Original Motion Picture Soundtrack),Ripples in the Sand,56,314786,False,0.116,0.245,G,-17.58,major,0.0335,0.115,0.895,0.0975,0.0363,83.99,compas_4,german,57,20.019432636063787,0.23132397959183673,4.02535169073515,7.483314773547883,0.5714285714285714
4219,6xjpFDnIHcj58lcFwyBPkf,Klaus & Klaus,Feiern Bis Der Arzt Kommt,Ein Rudi Völler,30,212946,False,0.611,0.79,F,-8.015,major,0.0298,0.00208,4.98e-06,0.329,0.838,140.966,compas_2,disco,31,12.934896461743111,-0.03398214285714285,3.4011973816621555,5.477225575051661,0.3061224489795918
4220,27YD36FUikKxbp3bKSiKGZ,Seven Lions;SLANDER;Dabin;Dylan Matthew,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),56,297782,False,0.422,0.677,B,-5.76,major,0.0365,0.251,3.55e-06,0.16,0.146,150.131,compas_4,trance,57,20.019432636063787,0.23132397959183673,4.02535169073515,7.483314773547883,0.5714285714285714
4221,3OMd93g8K6Pcj6Je3kEtpe,Lamb of God,Release Your ANGER,Ruin,1,234266,False,0.288,0.955,G,-4.424,major,0.171,4.65e-05,0.139,0.394,0.0916,108.423,compas_3,groove,2,0.87713654039863,-0.3299005102040816,0.0,1.0,0.01020408163265306
4222,22sQUmLhT8umlEhQzDrzfJ,Reol,第六感,第六感,60,191624,False,0.675,0.959,G,-1.754,major,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,compas_4,anime,61,20.997565609987234,0.272140306122449,4.0943445622221,7.745966692414834,0.6122448979591836
4223,3MPDNgZ4lXJB6RzR6tNlX0,Paul Williams;The Victory Trio,Just A Little Closer Home,Anywhere Is Home,21,182400,False,0.554,0.62,C,-4.541,major,0.0328,0.517,0.000123,0.311,0.654,138.116,compas_4,bluegrass,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
4224,1pjkL5sQmRVMZbmK1umuVi,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Verdadeira Chama /Medidas Provisórias / Virou Religião / Poder de Sedução - Ao Vivo,38,435014,False,0.494,0.799,G,-7.069,major,0.0938,0.75,0.00409,0.647,0.907,131.14,compas_4,samba,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
4225,6YnoM7vjNoilLxWRslJ1d4,Natalie Holt,"TVA (From ""Loki"")","TVA - From ""Loki""/Score",38,148680,False,0.492,0.498,C_D,-11.583,major,0.0383,0.0238,0.77,0.736,0.1,108.099,compas_4,british,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
4226,3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix;G-Eazy;Sasha Alex Sloan,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),63,164166,False,0.647,0.642,A,-7.306,minor,0.0743,0.262,0.0,0.134,0.48,90.045,compas_4,edm,64,21.71667426250859,0.30275255102040816,4.143134726391533,7.937253933193772,0.6428571428571428
4227,6rAGFgcGtlIdYxlhDizXNo,XXXTENTACION;PnB Rock,?,SMASH! - feat. PnB Rock,58,109556,True,0.819,0.513,F_G,-9.005,minor,0.433,0.153,0.0,0.138,0.607,140.032,compas_4,emo,59,20.51136307189389,0.25173214285714285,4.060443010546419,7.615773105863909,0.5918367346938775
4228,0iXgloyi8cmv3fTMTUvkK5,Tommy Lee Sparta,Spartan Soldier,Spartan Soldier,42,271647,True,0.682,0.738,F_G,-6.954,major,0.116,0.666,0.0,0.0741,0.63,94.993,compas_4,dancehall,43,16.389310482535954,0.08846683673469388,3.7376696182833684,6.48074069840786,0.42857142857142855
4229,6e0B7ITqkaCCJW1ptBfywC,Galaxy 2 Galaxy,Submerge Vol.1:Detroit Techno,Jupiter Jazz,9,271733,False,0.682,0.807,A_B,-12.748,minor,0.0484,0.00652,0.857,0.0856,0.435,124.723,compas_4,chicago-house,10,5.368564050308867,-0.24826785714285715,2.1972245773362196,3.0,0.09183673469387754
4230,5ZZDntOE2nYjjq7Uh2mZcJ,Laura Jane Grace,At War With The Silverfish,Day Old Coffee,26,73501,False,0.712,0.933,C,-2.773,major,0.0509,0.326,0.0,0.286,0.865,152.02,compas_3,acoustic,27,11.684441780031777,-0.0747984693877551,3.258096538021482,5.0990195135927845,0.26530612244897955
4231,0XgmLT6nDInA6w2yxpVsZh,Chuck Berry,Rockin' Around The Christmas Tree 2022,Run Rudolph Run,0,162897,False,0.647,0.876,A_B,-5.662,major,0.185,0.881,3.59e-05,0.26,0.949,151.925,compas_4,rock-n-roll,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4232,6AtOR7fFVKLBWb8fnkYPLO,Louie Anderson,The Louie Anderson Comedy Special,The Pot Luck and Lime Green Jell-O,21,95243,False,0.447,0.974,A_B,-10.917,minor,0.928,0.698,0.0,0.957,0.123,70.37,compas_2,comedy,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
4233,3sTN90bIP2cJ1783ctHykO,Mura Masa;A$AP Rocky,Mura Masa,Love$ick (feat. A$AP Rocky),74,192160,True,0.625,0.763,G_A,-4.997,minor,0.129,0.147,0.0106,0.214,0.721,88.753,compas_4,soul,75,24.259589290700905,0.41499744897959184,4.30406509320417,8.602325267042627,0.7551020408163265
4234,2S9yxu8MLsL0CXoSdGuues,Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,D,-6.152,major,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,compas_4,power-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4235,4Tw5MIsqHXliCPieKYjyr9,Slank,Minoritas,Gemerlap Kota,39,336483,False,0.464,0.367,D,-13.439,major,0.0332,0.493,0.0,0.19,0.291,127.228,compas_3,blues,40,15.560897081709145,0.0578545918367347,3.6635616461296463,6.244997998398398,0.39795918367346933
4236,4eBBprodHvNoxSVvSjfrcg,Negritude Junior,Bis - Negritude Junior,Cohab City / Música Incidental: ABC / Vem Pra Cá,44,262800,False,0.697,0.771,G,-11.294,major,0.0524,0.278,0.0,0.228,0.851,103.808,compas_4,samba,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
4237,424WY6p8kPClokqegSpJfV,Rob Zombie;Ozzy Osbourne,Release Your ANGER,Iron Head,0,251200,False,0.527,0.924,F_G,-4.503,major,0.0367,7.92e-05,0.0671,0.705,0.324,102.036,compas_4,industrial,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4238,5kFWqLVb9idG4f52ZVD99r,ZRobb;Shiloh Dynasty,My Head In The Sky,I Don't Trust Nobody - Slowed and Reverb,47,95108,False,0.483,0.24,A,-18.583,minor,0.0883,0.919,0.726,0.155,0.506,95.164,compas_3,chill,48,17.726980966613603,0.1394872448979592,3.8501476017100584,6.855654600401044,0.47959183673469385
4239,64oioHzh3KksNj1HBbSniZ,Stevie Wonder,Weihnachtslieder 2022,One Little Christmas Tree,0,161693,False,0.406,0.377,A_B,-11.717,major,0.0597,0.764,0.0,0.272,0.717,92.23,compas_4,soul,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4240,1PL2dr1qsLGSUDc5B9OBmq,"Steve ""Silk"" Hurley;Sharon Pass;Mousse T.",Defected Presents House Masters - Mousse T.,The Word Is Love (feat. Sharon Pass) - Mousse T.'s Kinda Deep Mix,8,404280,False,0.764,0.977,A_B,-2.67,minor,0.056,0.000372,0.0233,0.0746,0.802,124.516,compas_4,chicago-house,9,4.908984414113942,-0.2584719387755102,2.0794415416798357,2.8284271247461903,0.08163265306122448
4241,6jm0NIPb6wjKAsFoz1Fsef,Disme;Andrews Right,Malverde,Invece No,35,174198,True,0.753,0.613,A,-7.947,major,0.129,0.0701,0.0,0.279,0.632,87.585,compas_4,emo,36,14.422083164899803,0.017038265306122454,3.5553480614894135,5.916079783099616,0.3571428571428571
4242,51OAVuKSY2e3HDhFN18S4g,Analy;Demian Bichir,Disney Princesas: Canciones de las Princesas,"Un Mundo Ideal - De ""Aladdín""/Banda Sonora Original en Español",26,160560,False,0.333,0.245,C,-13.824,major,0.0347,0.758,0.0,0.109,0.309,113.507,compas_4,disney,27,11.684441780031777,-0.0747984693877551,3.258096538021482,5.0990195135927845,0.26530612244897955
4243,0IjyOqVYt0iXG009a9lIV5,Osvaldo Pugliese,100 Años De Tango Vol.3,En Otros Caminos,16,199933,False,0.422,0.26,F_G,-12.354,minor,0.042,0.89,0.0,0.137,0.372,112.741,compas_4,tango,17,8.232522147153514,-0.1768392857142857,2.772588722239781,4.0,0.16326530612244897
4244,7EFceI7dog2WpYbwByMjV0,Orup,Orup 5,Som isarna - När det blir vår,36,305559,False,0.674,0.635,B,-7.472,major,0.035,0.0544,2.03e-05,0.113,0.789,142.192,compas_4,swedish,37,14.710717232258322,0.027242346938775516,3.58351893845611,6.0,0.36734693877551017
4245,2Ws9SRriz3QlCZ3agnmHcB,Halina Frackowiak,Halina Frąckowiak,Mały elf,32,182278,False,0.432,0.264,C,-12.674,minor,0.0422,0.966,0.0003,0.101,0.351,62.604,compas_4,synth-pop,33,13.539043779555067,-0.013573979591836729,3.4657359027997265,5.656854249492381,0.32653061224489793
4246,5soMJpcVhSrGrB4prvPL6P,Mick Gordon,Doom (Original Game Soundtrack),Rip & Tear,67,257734,False,0.506,0.882,A,-8.683,major,0.0737,0.000655,0.795,0.174,0.14,107.994,compas_4,electronic,68,22.65763305732609,0.3435688775510204,4.204692619390966,8.18535277187245,0.6836734693877551
4247,3XXlEXSJAA8dX7cWHakn7s,Nat King Cole,Christmas time but not Christmas songs 2022,L-O-V-E - Remastered 2004,0,154813,False,0.521,0.278,D,-10.922,major,0.0774,0.742,2.48e-06,0.0736,0.692,76.925,compas_4,jazz,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4248,4U45aEWtQhrm8A5mxPaFZ7,Billy Joel,The Stranger (Legacy Edition),Vienna,79,214240,False,0.532,0.495,A_B,-6.662,major,0.0343,0.659,0.0,0.0754,0.308,124.936,compas_4,piano,80,25.37231595131898,0.46601785714285715,4.3694478524670215,8.888194417315589,0.8061224489795917
4249,0awuNCj9gwJEM0seER22DW,Clinton Kane,CHICKEN TENDIES,CHICKEN TENDIES,69,196844,False,0.57,0.689,G,-6.242,major,0.147,0.358,0.0,0.0819,0.568,100.087,compas_4,singer-songwriter,70,23.120918065669308,0.36397704081632654,4.23410650459726,8.306623862918075,0.7040816326530611
4250,1dxbiVeiV7nQ2V9qXnhJiB,Amaal Mallik;Armaan Malik,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Buddhu Sa Mann,63,206858,False,0.644,0.87,A_B,-4.816,major,0.0394,0.193,0.0,0.549,0.702,125.998,compas_4,pop-film,64,21.71667426250859,0.30275255102040816,4.143134726391533,7.937253933193772,0.6428571428571428
4251,77XOYoYeK1CoTfnKUIXTjk,Lamb of God,As The Palaces Burn,Vigil,45,283000,False,0.326,0.949,D,-5.027,major,0.12,0.0002,0.00115,0.091,0.12,106.145,compas_4,groove,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
4252,4yXVOKIJbgQCpDe5YAT6FG,Yume Miru Adolescence,5(Speical Edition),ファンタスティックパレード,24,244066,False,0.518,0.979,A_B,-1.109,minor,0.139,0.0635,4.73e-06,0.286,0.671,164.989,compas_4,j-idol,25,11.035345299013025,-0.09520663265306122,3.1780538303479458,4.898979485566356,0.24489795918367346
4253,52iLDrSoRtf9lcgFuLVfqE,Sasha Alex Sloan,Older,Older,71,191001,False,0.681,0.292,B,-9.599,major,0.0483,0.743,0.0,0.0974,0.162,64.002,compas_4,electro,72,23.579652516722593,0.3843852040816327,4.2626798770413155,8.426149773176359,0.7244897959183673
4254,19C3bmijuVj9xJdXvPhQsa,Don Omar,Reggaeton Mix Perreito,Salió El Sol,5,317280,False,0.886,0.708,E,-5.915,minor,0.0911,0.107,0.0114,0.044,0.965,109.976,compas_4,latin,6,3.4085529277244886,-0.2890841836734694,1.6094379124341003,2.23606797749979,0.0510204081632653
4255,0aSUQTpQ4JsXPKh4xpTtoK,LIK,Misanthropic Breed,Faces of Death,18,213493,False,0.269,0.986,F_G,-5.581,minor,0.163,1.36e-06,0.00359,0.343,0.174,164.093,compas_4,black-metal,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
4256,2DLrgv7HhJanCuD8L9uJLR,RADWIMPS,Your Name.,Zenzenzense - movie ver.,64,285880,False,0.321,0.906,B,-3.967,major,0.141,0.000439,0.0,0.0862,0.641,189.776,compas_4,emo,65,21.953773719250943,0.31295663265306123,4.1588830833596715,8.0,0.6530612244897959
4257,2UCoAOZGk6a4BHUBzlvfAO,The Killers;Armin van Buuren;Benno De Goeij,Beats Electro Mood,Human - Armin van Buuren Dub Remix,1,445000,False,0.64,0.821,G,-5.789,minor,0.0732,0.00122,0.145,0.203,0.624,135.478,compas_4,dance,2,0.87713654039863,-0.3299005102040816,0.0,1.0,0.01020408163265306
4258,0lSCvI4d5XvMcdYiT2JsTl,Cuco Valoy,Gold,El Aborto,34,218071,False,0.563,0.737,B,-10.923,minor,0.0388,0.303,0.00134,0.216,0.952,96.146,compas_4,salsa,35,14.130665843110663,0.006834183673469393,3.5263605246161616,5.830951894845301,0.3469387755102041
4259,2ZChErqaEfMKEH7DiLXhgA,Illy;DUDA BEAT;Tomás Tróia,Só Eu e Você na Pista (Tomás Tróia Remix),Só Eu e Você na Pista - Tomás Tróia Remix,39,223106,False,0.686,0.726,G,-5.925,major,0.0579,0.0231,2.22e-06,0.0566,0.711,91.997,compas_4,mpb,40,15.560897081709145,0.0578545918367347,3.6635616461296463,6.244997998398398,0.39795918367346933
4260,1ZcvdGsORCJlk0H1hwgAFt,Legião Urbana,A Tempestade,Dezesseis / Música Incidental: ''Strawberry Fields Forever'',46,323840,False,0.454,0.87,A_B,-5.358,major,0.0387,0.000226,0.000232,0.0885,0.4,146.878,compas_4,r-n-b,47,17.46345230595361,0.12928316326530612,3.828641396489095,6.782329983125268,0.4693877551020408
4261,3echn0fY7i42dlil9U35TR,Belo,Belo - 10 Anos de Sucesso (CD1),Defeito Meu - Ao Vivo,44,212280,False,0.54,0.734,E,-6.507,minor,0.0548,0.602,0.0,0.728,0.359,151.863,compas_4,pagode,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
4262,7rA01aOgtN0zTzBhrTLZ1G,Deejay Matze,Après Ski Fussball Party 2022 - Wir feiern auf den Hütten,Wir machen Party,0,189998,False,0.77,0.9,G,-2.07,minor,0.102,0.145,0.0,0.224,0.598,136.059,compas_4,party,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4263,7susTbuAy63MdzO4vY3Emm,The Chemical Brothers,No Geography,We've Got To Try,40,215906,False,0.685,0.969,D,-4.426,major,0.106,0.00177,0.294,0.0385,0.286,91.992,compas_4,breakbeat,41,15.83934639933119,0.06805867346938776,3.6888794541139363,6.324555320336759,0.4081632653061224
4264,0D8dZwAYWpuIJ44cOeEKJQ,Full Of Hell,Amber Mote in the Black Vault,Amber Mote,14,123010,False,0.173,0.933,E,-5.854,minor,0.106,0.00011,0.792,0.291,0.0389,127.725,compas_4,grindcore,15,7.464761979067469,-0.19724744897959184,2.6390573296152584,3.7416573867739413,0.14285714285714285
4265,5u0SXop8q1ahuv5hKQ87Ks,OneRepublic,Autumn Vibes 2022,Sunshine,0,163854,False,0.697,0.875,F,-4.621,major,0.034,0.137,0.0,0.28,0.774,140.069,compas_4,rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4266,6jON94lvaJ9N9MmoszzH6W,Forró da Brucelose & Gilson Neto,Ao Vivo,Todo Amor Que Eu Te Dei - Ao Vivo,37,173208,False,0.583,0.738,C,-8.193,minor,0.047,0.0866,0.0,0.326,0.788,109.43,compas_4,forro,38,14.996668806187312,0.037446428571428575,3.6109179126442243,6.082762530298219,0.37755102040816324
4267,6oNU9YKF6xVDQvOB2TrYV8,Danny Ocean,Tropical Vibes,Me rehúso,0,205714,False,0.743,0.804,C_D,-6.327,major,0.0676,0.0231,0.0,0.0494,0.425,104.822,compas_4,reggae,1,0.0,-0.3401045918367347,0.0,0.0,0.0
4268,7MBqVOzb8C3f0FXr2LBLiq,OAFF;Savera;Lothika;Kausar Munir,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")",73,219686,False,0.751,0.669,D_E,-6.532,minor,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,compas_4,indie-pop,74,24.034005709017745,0.40479336734693877,4.290459441148391,8.54400374531753,0.7448979591836734
4269,2Fwnh2qQUXyC7BVYv05NmL,Lamb;Damien Rice,5,Back to Beginning,37,199840,False,0.54,0.651,F,-4.824,minor,0.0293,0.158,9.66e-06,0.105,0.288,95.045,compas_3,trip-hop,38,14.996668806187312,0.037446428571428575,3.6109179126442243,6.082762530298219,0.37755102040816324
4270,3FGw0p5G1wEqv9ymTaWMv3,Ceg,Trapanasyon,Kafamın İçi Dolu,45,230124,True,0.777,0.53,D,-6.294,major,0.289,0.466,0.00119,0.13,0.115,119.922,compas_4,turkish,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
4271,2yWcz7NaIokOhDuB4PF612,Riff,Ruedas de Metal,Mucho por Hacer,22,305600,False,0.518,0.628,B,-15.259,minor,0.0966,0.267,0.0216,0.0899,0.689,133.383,compas_4,heavy-metal,23,10.368038289196615,-0.11561479591836735,3.091042453358316,4.69041575982343,0.22448979591836732
4272,5TB6hQCVrMaK3zPxr2dKkg,Beth Carvalho;Arlindo Cruz;Sombrinha,Zeca Apresenta: O Quintal Do Pagodinho,Canto De Rainha - Ao Vivo,42,192253,False,0.47,0.642,C_D,-7.295,minor,0.0756,0.671,0.0,0.925,0.715,165.889,compas_4,samba,43,16.389310482535954,0.08846683673469388,3.7376696182833684,6.48074069840786,0.42857142857142855
4273,5Ei6mYy1CBSIF8otlFft74,Andy Stott,We Stay Together,We Stay Together (Part One),18,396093,False,0.711,0.293,C_D,-17.61,minor,0.0912,0.287,0.888,0.092,0.0798,95.066,compas_4,club,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
